Date,전체주중주말,주운행선,공급차량수,공급좌석합계수,승차인원수,1인당단가,1인당거리,1좌석당단가,좌석회전율,1키로당단가,승차율,관광,일반,대수송,임시,확정,시발역,종착역,시발종착역,열차운행횟수,1열차당승차인원,인구동태_출생아수(명),인구동태_사망자수(명),인구동태_자연증가건수(명),인구동태_조출생률(천명당),인구동태_조사망률(천명당),인구동태_자연증가율(천명당),인구동태_합계출산율(명),인구동태_출생성비(명),인구동태_영아사망률(출생아 천명당),인구동태_혼인건수(건),인구동태_조혼인율(천명당),인구동태_이혼건수(건),인구동태_조이혼율(천명당),인구동태_기대수명(출생시 기대여명),인구동태_기대수명(출생시 기대여명) - 남,인구동태_기대수명(출생시 기대여명) - 여,출국교통_계,출국교통_공항,출국교통_공항.1,출국교통_공항.2,출국교통_공항.3,출국교통_공항.4,출국교통_항구,출국교통_항구.1,출국교통_항구.2,출국교통_항구.3,입국목적_외래객입국사유_전체,입국목적_외래객입국사유_관광,입국목적_외래객입국사유_상용,입국목적_외래객입국사유_공융,입국목적_외래객입국사유_유학연수,입국목적_외래객입국사유_기타,CPI_총지수_원자료,CPI_총지수_전기대비증감,CPI_총지수_전년동기대비증감,CPI_총지수_이동평균(3기간),CPI_운송장비_원자료,CPI_운송장비_전기대비증감,CPI_운송장비_전년동기대비증감,CPI_운송장비_이동평균(3기간),CPI_개인운송장비 운영_원자료,CPI_개인운송장비 운영_전기대비증감,CPI_개인운송장비 운영_전년동기대비증감,CPI_개인운송장비 운영_이동평균(3기간),CPI_철도 여객수송_원자료,CPI_철도 여객수송_전기대비증감,CPI_철도 여객수송_전년동기대비증감,CPI_철도 여객수송_이동평균(3기간),CPI_도로 여객수송_원자료,CPI_도로 여객수송_전기대비증감,CPI_도로 여객수송_전년동기대비증감,CPI_도로 여객수송_이동평균(3기간),CPI_항공 및 수상여객운송_원자료,CPI_항공 및 수상여객운송_전기대비증감,CPI_항공 및 수상여객운송_전년동기대비증감,CPI_항공 및 수상여객운송_이동평균(3기간),CPI_기타 여객운송_원자료,CPI_기타 여객운송_전기대비증감,CPI_기타 여객운송_전년동기대비증감,CPI_기타 여객운송_이동평균(3기간),CCS_소비자심리지수_원자료,CCS_소비자심리지수_전기대비증감,CCS_소비자심리지수_전년동기대비증감,CCS_소비자심리지수_이동평균(3기간),경제활동_경제활동인구_원자료,경제활동_경제활동인구_전기대비증감,경제활동_경제활동인구_전년동기대비증감,경제활동_경제활동인구_이동평균(3기간),경제활동_실업률_원자료,경제활동_실업률_전기대비증감,경제활동_실업률_전년동기대비증감,경제활동_실업률_이동평균(3기간),경제활동_15세이상인구_원자료,경제활동_15세이상인구_전기대비증감,경제활동_15세이상인구_전년동기대비증감,경제활동_15세이상인구_이동평균(3기간),경제활동_비경제활동인구_원자료,경제활동_비경제활동인구_전기대비증감,경제활동_비경제활동인구_전년동기대비증감,경제활동_비경제활동인구_이동평균(3기간),경제활동_경제활동참가율_원자료,경제활동_경제활동참가율_전기대비증감,경제활동_경제활동참가율_전년동기대비증감,경제활동_경제활동참가율_이동평균(3기간),경제활동_고용률_원자료,경제활동_고용률_전기대비증감,경제활동_고용률_전년동기대비증감,경제활동_고용률_이동평균(3기간),sentiment_score,log_total_count
2015-01-01,주말,경부선,34020,1741181,1871129,496684.4937966917,37822.85988809839,533787.0924568394,15.054794352969704,183.87970504066388,9.691638546443782,0,218,0,6,212,84,84,154,1991,13164.713828574531,438420.0,275895.0,162525.0,8.6,5.4,3.2,1.239,105.3,2.7,302828.0,5.9,109153.0,2.1,82.1,79.0,85.2,1834538.0,1389993.0,226687.0,103088.0,4408.0,28329.0,50545.0,7553.0,24.0,23911.0,917054.0,723255.0,17686.0,3094.0,7752.0,165267.0,94.643,0.637,0.913,94.4,101.336,0.534,-0.012,100.9,106.239,-8.126,-20.973,107.6,91.619,1.981,1.981,91.0,85.896,0.124,0.403,85.9,98.721,-1.15,-8.58,97.7,90.656,0.873,5.156,90.7,103.2,1.5,-7.0,102.9,26380.0,-188.0,439.0,26540.0,3.7,0.4,0.3,3.8,43040.0,36.0,470.0,43042.0,16660.0,224.0,31.0,16502.0,61.3,-0.5,0.4,61.7,59.0,-0.7,0.2,59.3,-0.1066666666666666,4.31748811353631
2015-02-01,주말,경부선,28992,1488544,1533571,434612.9461250232,32762.08739919777,447295.7995,12.361342393427895,159.1958765830076,8.033689553580997,0,188,46,6,136,72,72,132,1705,10793.213240892148,438420.0,275895.0,162525.0,8.6,5.4,3.2,1.239,105.3,2.7,302828.0,5.9,109153.0,2.1,82.1,79.0,85.2,1445609.0,1102672.0,173950.0,86907.0,4132.0,13037.0,44152.0,4379.0,48.0,16332.0,1050706.0,815138.0,14354.0,2256.0,36399.0,182559.0,94.587,-0.056,0.607,94.6,100.706,-0.63,-0.493,100.8,102.071,-4.168,-24.853,104.6,91.619,0.0,1.981,91.6,85.896,0.0,0.308,85.9,94.413,-4.308,-8.978,94.1,91.516,0.86,3.118,91.3,103.9,0.7,-5.3,103.0,26671.0,291.0,379.0,26630.0,4.5,0.8,0.0,4.1,43081.0,41.0,465.0,43079.0,16410.0,-250.0,86.0,16449.0,61.9,0.6,0.2,61.8,59.1,0.1,0.2,59.3,-0.3865546218487395,4.77912349311153
2015-03-01,주말,경부선,31246,1607627,1780862,454810.9165851984,34157.90687,503277.60527084646,14.399537629185884,173.1093386452283,9.011709796142856,0,196,0,0,196,78,78,143,1837,12604.742509263786,438420.0,275895.0,162525.0,8.6,5.4,3.2,1.239,105.3,2.7,302828.0,5.9,109153.0,2.1,82.1,79.0,85.2,1416683.0,1072957.0,175351.0,86170.0,4276.0,12679.0,36822.0,6067.0,77.0,22284.0,1238144.0,958493.0,18549.0,3241.0,27129.0,230732.0,94.596,0.009,0.443,94.6,100.405,-0.301,-0.476,100.4,105.515,3.444,-21.49,104.4,91.619,0.0,1.981,91.6,85.896,0.0,0.271,85.9,89.082,-5.331,-11.634,91.5,91.589,0.073,3.858,91.6,102.0,-1.9,-7.7,103.6,26840.0,169.0,352.0,26905.0,4.0,-0.5,0.1,4.1,43117.0,36.0,461.0,43118.0,16277.0,-133.0,109.0,16213.0,62.2,0.3,0.1,62.4,59.8,0.7,0.1,59.8,0.0,4.343805421853684
2015-04-01,주말,경부선,28848,1491483,1681821,424444.35460162495,31774.29778612763,478264.49585267727,13.528453671358925,160.29538674628907,8.596620006536417,0,195,0,0,195,72,72,132,1656,12186.130338128734,438420.0,275895.0,162525.0,8.6,5.4,3.2,1.239,105.3,2.7,302828.0,5.9,109153.0,2.1,82.1,79.0,85.2,1495460.0,1108944.0,195851.0,85345.0,4155.0,24129.0,46589.0,7623.0,106.0,22718.0,1384567.0,1112904.0,17326.0,4913.0,5556.0,243868.0,94.625,0.029,0.411,94.7,100.135,-0.27,-1.094,100.2,105.494,-0.021,-20.925,106.0,91.619,0.0,1.981,91.6,85.896,0.0,0.271,85.9,91.062,1.98,-11.466,91.2,91.571,-0.018,3.741,91.5,104.9,2.9,-4.8,104.4,27204.0,364.0,186.0,27166.0,3.9,-0.1,0.1,3.9,43157.0,40.0,460.0,43156.0,15953.0,-324.0,274.0,15990.0,63.0,0.8,-0.3,62.9,60.6,0.8,-0.3,60.5,-0.2222222222222222,4.394449154672439
2015-05-01,주말,경부선,36102,1863967,2144330,531982.0939,40218.49723907493,611756.68,17.25137877430347,198.4818645650693,11.11625345,0,250,0,4,246,90,90,165,2072,15522.61846187918,438420.0,275895.0,162525.0,8.6,5.4,3.2,1.239,105.3,2.7,302828.0,5.9,109153.0,2.1,82.1,79.0,85.2,1579265.0,1172061.0,199356.0,88510.0,5786.0,26565.0,54680.0,10326.0,152.0,21829.0,1334212.0,1060730.0,19010.0,4679.0,9222.0,240571.0,94.89,0.265,0.521,94.8,100.085,-0.05,-1.383,100.0,107.005,1.511,-19.0,107.1,91.619,0.0,1.981,91.6,85.896,0.0,0.271,85.9,93.559,2.497,-9.548,92.8,91.461,-0.11,3.567,91.4,106.3,1.4,1.0,103.3,27453.0,249.0,387.0,27382.0,3.7,-0.2,0.2,3.8,43194.0,37.0,453.0,43194.0,15741.0,-212.0,67.0,15813.0,63.6,0.6,0.3,63.4,61.2,0.6,0.1,61.0,0.0675675675675675,4.30406509320417
2015-06-01,주말,경부선,28888,1483393,1125689,435541.6215731733,32015.50981165281,329390.2799353329,9.107812230014629,163.26697904262875,5.818152663245362,0,196,0,2,194,72,72,132,1658,8147.660548471048,438420.0,275895.0,162525.0,8.6,5.4,3.2,1.239,105.3,2.7,302828.0,5.9,109153.0,2.1,82.1,79.0,85.2,1373551.0,1048204.0,165805.0,73846.0,3688.0,16427.0,36952.0,8323.0,189.0,20117.0,750925.0,517926.0,12347.0,3122.0,11462.0,206068.0,94.909,0.019,0.661,95.0,99.725,-0.36,-1.653,99.9,108.738,1.733,-16.453,108.0,91.619,0.0,1.981,94.3,85.896,0.0,0.271,87.5,93.671,0.112,-9.977,96.1,91.278,-0.183,3.292,91.4,98.8,-7.5,-9.3,102.0,27488.0,35.0,357.0,27492.0,3.8,0.1,0.3,3.7,43232.0,38.0,449.0,43230.0,15744.0,3.0,92.0,15738.0,63.6,0.0,0.2,63.6,61.2,0.0,0.0,61.2,-0.0327868852459016,4.110873864173311
2015-07-01,주말,경부선,31254,1609540,1549797,469603.3074039333,35028.81259164799,451694.96345453087,12.515883914199687,174.3239300521098,8.100472982,0,250,0,0,250,78,78,143,1794,11230.65032721522,438420.0,275895.0,162525.0,8.6,5.4,3.2,1.239,105.3,2.7,302828.0,5.9,109153.0,2.1,82.1,79.0,85.2,1675332.0,1285585.0,200675.0,90832.0,2387.0,19175.0,45586.0,9222.0,111.0,21759.0,629737.0,419430.0,12867.0,3734.0,8477.0,185229.0,95.08,0.171,0.694,95.1,99.875,0.15,-1.463,100.0,108.307,-0.431,-16.62,107.8,99.513,7.894,9.875,96.9,90.653,4.757,5.028,89.2,101.179,7.508,-7.992,98.9,91.315,0.037,3.499,91.4,100.9,2.1,-4.7,100.6,27536.0,48.0,342.0,27439.0,3.6,-0.2,0.2,3.6,43265.0,33.0,445.0,43264.0,15730.0,-14.0,104.0,15826.0,63.6,0.0,0.1,63.4,61.3,0.1,-0.1,61.1,0.2741935483870967,4.127134385045092
2015-08-01,주말,경부선,32964,1677929,1773664,521993.0603003783,37907.38596243544,551666.3294273578,14.799312942526566,192.8529620036976,9.76341625634068,0,279,0,1,278,84,84,154,1932,12853.027215295362,438420.0,275895.0,162525.0,8.6,5.4,3.2,1.239,105.3,2.7,302828.0,5.9,109153.0,2.1,82.1,79.0,85.2,1835249.0,1381206.0,229054.0,98274.0,4917.0,29865.0,58726.0,10473.0,204.0,22530.0,1069314.0,730808.0,17385.0,4207.0,46365.0,270549.0,95.213,0.133,0.662,95.1,100.425,0.55,-0.496,99.9,106.491,-1.816,-17.575,106.3,99.513,0.0,9.875,99.5,90.989,0.336,5.276,90.9,101.818,0.639,-8.511,98.0,91.58,0.265,3.338,91.6,102.2,1.3,-5.3,102.2,27294.0,-242.0,217.0,27395.0,3.4,-0.2,0.1,3.4,43296.0,31.0,435.0,43296.0,16003.0,273.0,218.0,15902.0,63.0,-0.6,-0.2,63.2,60.9,-0.4,-0.2,61.1,0.1166666666666666,4.0943445622221
2015-09-01,주말,경부선,28394,1461774,1585350,435359.2359226395,31106.57688251469,471392.2408931001,12.99768713759692,167.98006231189908,8.210679623,3,246,51,9,189,72,72,132,1674,11353.780735262211,438420.0,275895.0,162525.0,8.6,5.4,3.2,1.239,105.3,2.7,302828.0,5.9,109153.0,2.1,82.1,79.0,85.2,1511657.0,1150899.0,184773.0,84994.0,4355.0,19918.0,40296.0,7356.0,177.0,18889.0,1206764.0,907874.0,16514.0,4442.0,20035.0,257899.0,94.966,-0.247,0.476,95.0,99.324,-1.101,-1.656,99.8,104.213,-2.278,-18.062,104.6,99.513,0.0,9.875,99.5,90.989,0.0,5.276,91.0,91.119,-10.699,-12.406,94.7,91.763,0.183,2.96,91.7,103.5,1.3,-4.9,103.9,27355.0,61.0,291.0,27336.0,3.2,-0.2,0.1,3.2,43328.0,32.0,431.0,43327.0,15973.0,-30.0,140.0,15991.0,63.1,0.1,0.0,63.1,61.1,0.2,0.0,61.1,-0.1212121212121212,4.59511985013459
2015-10-01,주말,경부선,32772,1681522,1939094,513922.9053214467,36892.95623559077,592221.4932289429,16.144039209513924,195.08369763495816,10.358295319073672,0,292,0,0,292,84,84,154,1931,14057.736471451582,438420.0,275895.0,162525.0,8.6,5.4,3.2,1.239,105.3,2.7,302828.0,5.9,109153.0,2.1,82.1,79.0,85.2,1735308.0,1289621.0,233248.0,94559.0,5801.0,30776.0,51427.0,7213.0,276.0,22387.0,1383704.0,1076153.0,18270.0,5404.0,7929.0,275948.0,94.966,0.0,0.761,94.9,99.785,0.461,-1.156,99.6,103.184,-1.029,-17.335,103.1,99.513,0.0,9.875,99.5,90.989,0.0,5.217,91.0,91.306,0.187,-10.938,90.3,91.864,0.101,2.897,91.8,106.1,2.6,0.5,105.4,27358.0,3.0,250.0,27337.0,3.1,-0.1,-0.1,3.1,43357.0,29.0,428.0,43357.0,15998.0,25.0,177.0,16020.0,63.1,0.0,0.0,63.0,61.2,0.1,0.1,61.1,0.1714285714285714,3.555348061489413
2015-11-01,주말,경부선,30452,1570589,1900348,476268.1276845467,34159.61191504575,576152.7897511825,15.728675680821468,181.28349138707907,10.0704965136022,0,283,0,0,283,78,78,143,1793,13776.33377664736,438420.0,275895.0,162525.0,8.6,5.4,3.2,1.239,105.3,2.7,302828.0,5.9,109153.0,2.1,82.1,79.0,85.2,1626063.0,1202912.0,229941.0,90884.0,4738.0,21528.0,48958.0,6895.0,74.0,20133.0,1150074.0,911647.0,17211.0,5717.0,10109.0,205390.0,94.786,-0.18,0.771,94.9,99.685,-0.1,-0.818,99.8,102.018,-1.166,-15.895,101.9,99.513,0.0,9.875,99.5,90.989,0.0,5.217,91.0,88.604,-2.702,-9.862,90.5,91.864,0.0,2.585,91.9,106.7,0.6,3.3,105.4,27298.0,-60.0,216.0,27207.0,3.0,-0.1,0.0,3.1,43386.0,29.0,419.0,43387.0,16088.0,90.0,202.0,16180.0,62.9,-0.2,-0.1,62.7,61.0,-0.2,-0.1,60.8,-0.0155038759689922,4.859812404361672
2015-12-01,주말,경부선,28076,1444946,1588373,435578.0309723202,31497.72113715705,478691.4411565859,13.187566753970245,166.01793742476465,8.423611462,0,249,0,0,249,72,72,132,1654,11521.175512370732,438420.0,275895.0,162525.0,8.6,5.4,3.2,1.239,105.3,2.7,302828.0,5.9,109153.0,2.1,82.1,79.0,85.2,1781715.0,1324841.0,262802.0,95942.0,5099.0,16124.0,46732.0,7089.0,76.0,23010.0,1116450.0,901131.0,13806.0,3460.0,12273.0,185780.0,95.07,0.284,1.064,95.0,99.785,0.1,-1.017,100.3,100.601,-1.417,-13.764,100.2,99.513,0.0,9.875,99.5,91.122,0.133,5.35,91.2,91.672,3.068,-8.199,91.1,92.075,0.211,2.292,92.0,103.3,-3.4,1.6,103.5,26965.0,-333.0,397.0,26965.0,3.2,0.2,-0.1,3.3,43418.0,32.0,414.0,43414.0,16453.0,365.0,17.0,16450.0,62.1,-0.8,0.3,62.1,60.1,-0.9,0.4,60.0,0.5806451612903226,3.4339872044851463
2016-01-01,주말,경부선,35200,1803279,1872911,535833.5868456432,39679.26161889175,556452.7762684445,15.577704296809747,202.6131281274734,10.03883988235432,0,303,0,2,301,90,90,165,2068,13583.173611039296,406243.0,280827.0,125416.0,7.9,5.5,2.5,1.172,105.0,2.8,281635.0,5.5,107328.0,2.1,82.4,79.3,85.4,2112337.0,1569061.0,312735.0,106726.0,5892.0,34841.0,52215.0,7082.0,42.0,23743.0,1077431.0,865064.0,15867.0,3316.0,9352.0,183832.0,95.232,0.162,0.589,95.3,101.527,1.742,0.191,100.3,98.05,-2.551,-8.189,98.2,99.513,0.0,7.894,99.5,91.361,0.239,5.465,91.3,93.08,1.408,-5.641,92.5,92.111,0.036,1.455,92.6,100.6,-2.7,-2.6,100.7,26631.0,-334.0,251.0,26840.0,3.7,0.5,0.0,3.9,43439.0,21.0,399.0,43443.0,16808.0,355.0,148.0,16602.0,61.3,-0.8,0.0,61.8,59.0,-1.1,0.0,59.3,-0.1684210526315789,4.553876891600541
2016-02-01,주말,경부선,28374,1452335,1515941,435420.8073407894,32027.430712404115,454230.0133898617,12.531991268181567,163.15507790846803,8.146761898051828,0,253,51,6,196,72,72,132,1670,10896.834756128625,406243.0,280827.0,125416.0,7.9,5.5,2.5,1.172,105.0,2.8,281635.0,5.5,107328.0,2.1,82.4,79.3,85.4,1876928.0,1398838.0,276202.0,100064.0,6323.0,21649.0,54341.0,4623.0,26.0,14862.0,1126250.0,849995.0,13629.0,2549.0,54122.0,205955.0,95.64,0.408,1.053,95.4,99.725,-1.802,-0.981,100.3,95.845,-2.205,-6.226,96.4,99.513,0.0,7.894,99.5,91.361,0.0,5.465,91.4,92.855,-0.225,-1.558,91.5,93.567,1.456,2.051,93.2,98.3,-2.3,-5.6,99.8,26925.0,294.0,254.0,26896.0,4.9,1.2,0.4,4.3,43471.0,32.0,390.0,43472.0,16546.0,-262.0,136.0,16576.0,61.9,0.6,0.0,61.9,58.9,-0.1,-0.2,59.2,0.5490196078431373,3.9318256327243257
2016-03-01,주말,경부선,28220,1443898,1555211,412495.2848660206,30183.28818305969,444256.45116371743,12.924831172675798,164.00326455786802,7.925604668108163,0,331,0,0,331,72,72,132,1656,11269.32974800737,406243.0,280827.0,125416.0,7.9,5.5,2.5,1.172,105.0,2.8,281635.0,5.5,107328.0,2.1,82.4,79.3,85.4,1569162.0,1150388.0,234895.0,87958.0,4750.0,19446.0,45936.0,6131.0,54.0,19604.0,1389399.0,1123465.0,16149.0,3445.0,22176.0,224164.0,95.393,-0.247,0.797,95.5,99.695,-0.03,-0.71,99.8,95.173,-0.672,-10.342,95.6,99.513,0.0,7.894,99.5,91.361,0.0,5.465,91.4,88.51,-4.345,-0.572,90.1,93.933,0.366,2.344,93.8,100.6,2.3,-1.4,100.4,27133.0,208.0,293.0,27152.0,4.2,-0.7,0.2,4.3,43506.0,35.0,389.0,43505.0,16373.0,-173.0,96.0,16352.0,62.4,0.5,0.2,62.4,59.7,0.8,-0.1,59.7,0.1346153846153846,3.951243718581428
2016-04-01,주말,경부선,32930,1684787,1936143,491756.1993745619,35883.53062303484,564857.9932212881,16.088087387613548,191.8589981285132,10.052068443049626,0,386,0,3,383,84,84,154,1936,13999.6349696758,406243.0,280827.0,125416.0,7.9,5.5,2.5,1.172,105.0,2.8,281635.0,5.5,107328.0,2.1,82.4,79.3,85.4,1636597.0,1214031.0,231953.0,90055.0,5100.0,25708.0,45997.0,6400.0,167.0,17186.0,1469674.0,1214201.0,16162.0,4793.0,7352.0,227166.0,95.573,0.18,0.948,95.5,99.865,0.17,-0.27,99.7,95.908,0.735,-9.586,96.2,99.513,0.0,7.894,99.5,91.361,0.0,5.465,91.4,88.848,0.338,-2.214,90.0,93.768,-0.165,2.197,93.6,102.3,1.7,-2.6,100.9,27398.0,265.0,194.0,27383.0,3.9,-0.3,0.0,3.9,43537.0,31.0,380.0,43538.0,16138.0,-235.0,185.0,16155.0,62.9,0.5,-0.1,62.9,60.5,0.8,-0.1,60.4,0.0465116279069767,3.7612001156935615
2016-05-01,주말,경부선,30570,1564929,1848198,453004.9061671346,33438.60294589859,534697.5881714891,15.352902850969222,176.1432337538848,9.624425268,0,365,0,9,356,78,78,143,1802,13333.23829759695,406243.0,280827.0,125416.0,7.9,5.5,2.5,1.172,105.0,2.8,281635.0,5.5,107328.0,2.1,82.4,79.3,85.4,1656728.0,1230134.0,228575.0,87043.0,5801.0,30237.0,46331.0,7483.0,228.0,20896.0,1492680.0,1202692.0,17810.0,4844.0,13378.0,253956.0,95.63,0.057,0.74,95.6,99.545,-0.32,-0.54,99.7,97.504,1.596,-9.501,98.1,99.513,0.0,7.894,99.5,91.361,0.0,5.465,91.4,92.536,3.688,-1.023,90.8,93.109,-0.659,1.648,93.3,99.8,-2.5,-6.5,100.5,27617.0,219.0,164.0,27578.0,3.6,-0.3,-0.1,3.7,43571.0,34.0,377.0,43569.0,15955.0,-183.0,214.0,15991.0,63.4,0.5,-0.2,63.3,61.1,0.6,-0.1,61.0,-0.1509433962264151,3.970291913552122
2016-06-01,주말,경부선,28152,1441196,1658762,416507.5174558349,31081.19290854609,479438.8429705333,13.809433523589966,160.82113208017765,8.722891159778987,0,332,0,2,330,72,72,132,1658,12002.085562515214,406243.0,280827.0,125416.0,7.9,5.5,2.5,1.172,105.0,2.8,281635.0,5.5,107328.0,2.1,82.4,79.3,85.4,1778317.0,1337218.0,247050.0,87410.0,6461.0,28121.0,45601.0,8711.0,116.0,17629.0,1554413.0,1277116.0,14938.0,4431.0,14653.0,243275.0,95.611,-0.019,0.702,95.6,99.625,0.08,-0.1,100.0,100.948,3.444,-7.79,99.9,99.513,0.0,7.894,99.5,91.361,0.0,5.465,91.4,90.893,-1.643,-2.778,93.9,93.118,0.009,1.84,93.2,99.3,-0.5,0.5,100.2,27720.0,103.0,232.0,27691.0,3.6,0.0,-0.2,3.6,43600.0,29.0,368.0,43599.0,15880.0,-75.0,136.0,15908.0,63.6,0.2,0.0,63.5,61.3,0.2,0.1,61.2,0.0333333333333333,3.4011973816621555
2016-07-01,주말,경부선,35396,1812105,1954514,531154.6998229804,39414.36972282945,573034.7992038011,16.17488593459319,202.17044954343265,10.365351347243172,0,427,0,14,413,90,90,165,2088,14037.101286158795,406243.0,280827.0,125416.0,7.9,5.5,2.5,1.172,105.0,2.8,281635.0,5.5,107328.0,2.1,82.4,79.3,85.4,2086068.0,1580940.0,287054.0,92870.0,5907.0,37273.0,54485.0,9406.0,152.0,17981.0,1703495.0,1405496.0,14633.0,4965.0,11716.0,266685.0,95.431,-0.18,0.351,95.6,100.906,1.281,1.031,100.5,101.179,0.231,-7.128,100.7,99.513,0.0,0.0,99.6,91.361,0.0,0.708,91.4,98.411,7.518,-2.768,96.5,93.265,0.147,1.95,93.2,101.6,2.3,0.7,101.2,27737.0,17.0,201.0,27716.0,3.5,-0.1,-0.1,3.6,43626.0,26.0,361.0,43626.0,15889.0,9.0,159.0,15910.0,63.6,0.0,0.0,63.5,61.3,0.0,0.0,61.3,0.0338983050847457,4.07753744390572
2016-08-01,주말,경부선,28624,1465260,1543033,430954.5609780681,31697.96190327256,453965.8989729947,12.63682171400178,163.17347895569577,8.136636946010338,0,353,0,24,329,72,72,132,1692,10943.496453900709,406243.0,280827.0,125416.0,7.9,5.5,2.5,1.172,105.0,2.8,281635.0,5.5,107328.0,2.1,82.4,79.3,85.4,2064241.0,1560762.0,282194.0,94740.0,6204.0,41316.0,52612.0,8520.0,246.0,17647.0,1664303.0,1312514.0,15957.0,4558.0,54211.0,277063.0,95.677,0.246,0.464,95.8,100.966,0.06,0.541,101.0,99.898,-1.281,-6.593,100.2,99.723,0.21,0.21,99.7,91.547,0.186,0.558,91.5,100.241,1.83,-1.577,97.2,93.246,-0.019,1.666,93.3,102.6,1.0,0.4,102.2,27690.0,-47.0,396.0,27702.0,3.6,0.1,0.2,3.5,43652.0,26.0,356.0,43652.0,15962.0,73.0,-41.0,15950.0,63.4,-0.2,0.4,63.5,61.2,-0.1,0.3,61.2,0.1951219512195122,3.713572066704308
2016-09-01,주말,경부선,30950,1584143,1654399,458858.7595829893,33441.497810623536,479822.13446838426,13.57995816681938,178.4063377527676,8.517050958420796,0,357,52,24,281,78,78,143,1830,11755.020659882824,406243.0,280827.0,125416.0,7.9,5.5,2.5,1.172,105.0,2.8,281635.0,5.5,107328.0,2.1,82.4,79.3,85.4,1904524.0,1437467.0,251799.0,91024.0,6357.0,48118.0,45155.0,7185.0,117.0,17302.0,1523928.0,1199450.0,15556.0,4422.0,25300.0,279200.0,96.247,0.57,1.281,96.1,101.046,0.08,1.722,101.0,99.404,-0.494,-4.809,99.6,99.723,0.0,0.21,99.7,91.547,0.0,0.558,91.5,93.09,-7.151,1.971,95.3,93.512,0.266,1.749,93.5,102.5,-0.1,-1.0,102.6,27679.0,-11.0,324.0,27678.0,3.5,-0.1,0.3,3.5,43678.0,26.0,350.0,43678.0,15998.0,36.0,25.0,15999.0,63.4,0.0,0.3,63.4,61.1,-0.1,0.0,61.2,-0.5125786163522013,5.762051382780177
2016-10-01,주말,경부선,32750,1676365,2087166,482050.3273609347,35099.25722905597,599645.7811699497,17.429119124062087,192.29253078007548,10.640004591752868,0,408,0,0,408,84,84,154,1932,15119.664822632532,406243.0,280827.0,125416.0,7.9,5.5,2.5,1.172,105.0,2.8,281635.0,5.5,107328.0,2.1,82.4,79.3,85.4,1865552.0,1380115.0,256212.0,94792.0,7133.0,47963.0,53042.0,8555.0,162.0,17578.0,1587797.0,1303692.0,16982.0,5082.0,9069.0,252972.0,96.379,0.132,1.413,96.3,101.006,-0.04,1.221,100.7,99.53,0.126,-3.654,99.8,99.723,0.0,0.21,99.7,91.547,0.0,0.558,91.5,92.433,-0.657,1.127,91.4,93.851,0.339,1.987,93.7,102.8,0.3,-3.3,100.4,27666.0,-13.0,308.0,27653.0,3.3,-0.2,0.2,3.3,43704.0,26.0,347.0,43704.0,16038.0,40.0,40.0,16051.0,63.3,-0.1,0.2,63.3,61.2,0.1,0.0,61.2,-0.418732782369146,5.8944028342648505
2016-11-01,주말,경부선,27382,1402257,1881893,407771.3067499177,29869.11267732216,547166.2429076333,16.117775911181788,163.82814346528178,9.782691620241422,0,366,0,0,366,72,72,132,1656,13634.571700430834,406243.0,280827.0,125416.0,7.9,5.5,2.5,1.172,105.0,2.8,281635.0,5.5,107328.0,2.1,82.4,79.3,85.4,1825701.0,1359314.0,257188.0,89427.0,5617.0,38259.0,52007.0,6623.0,267.0,16999.0,1309055.0,1076471.0,16713.0,4906.0,11778.0,199187.0,96.237,-0.142,1.451,96.3,100.145,-0.861,0.46,100.6,100.57,1.04,-1.448,100.7,99.723,0.0,0.21,99.7,91.547,0.0,0.558,91.5,88.744,-3.689,0.14,91.0,93.796,-0.055,1.932,93.8,95.9,-6.9,-10.8,97.6,27613.0,-53.0,315.0,27497.0,3.1,-0.2,0.1,3.2,43730.0,26.0,344.0,43730.0,16117.0,79.0,29.0,16233.0,63.1,-0.2,0.2,62.9,61.2,0.0,0.2,60.9,-0.145985401459854,4.919980925828125
2016-12-01,주말,경부선,25912,1332930,1588154,484150.9598545299,36072.87741375181,580410.1921343149,16.790786400592726,187.93395175433247,10.360152365205767,0,310,0,18,292,95,80,155,1518,14771.414765499774,406243.0,280827.0,125416.0,7.9,5.5,2.5,1.172,105.0,2.8,281635.0,5.5,107328.0,2.1,82.4,79.3,85.4,2007035.0,1490076.0,293965.0,94679.0,4745.0,47693.0,51246.0,7018.0,95.0,17518.0,1343398.0,1102769.0,13111.0,4156.0,17609.0,205753.0,96.342,0.105,1.272,96.6,100.796,0.651,1.011,100.8,101.945,1.375,1.344,102.6,99.723,0.0,0.21,100.0,91.547,0.0,0.425,91.8,91.926,3.182,0.254,92.1,93.722,-0.074,1.647,93.8,94.2,-1.7,-9.1,94.4,27211.0,-402.0,246.0,27237.0,3.2,0.1,0.0,3.3,43755.0,25.0,337.0,43758.0,16544.0,427.0,91.0,16522.0,62.2,-0.9,0.1,62.2,60.2,-1.0,0.1,60.2,0.1678321678321678,4.962844630259907
